year,country,value_trln_USD,quantity_mln_metric_tons
2001,PAN,-0.00929910,-14.46818051
2001,PNG,0.00066107,-94.23401625
2001,PRY,0.00032720,2.51489248
2001,PER,-0.00024454,2.44537306
2001,PHL,0.00779913,-32.43046471
2001,PCN,-0.00000882,-0.00268992
2001,POL,-0.01562533,-9.76944967
2001,PRT,-0.01529548,-39.78527206
2001,GNB,0.00000655,0.25533977
2001,TLS,-0.00007130,-0.19134975
2001,QAT,0.00712037,52.70755108
2001,ROU,-0.00260165,-8.89830356
2001,RUS,0.05607978,412.71111427
2001,RWA,-0.00021582,-0.29613512
2001,SHN,-0.00002276,-0.05855129
2001,KNA,-0.00014592,-0.24410899
2001,AIA,-0.00006295,-0.08415961
2001,LCA,-0.00045807,-2.37482213
2001,SPM,-0.00003274,-0.01200510
2001,VCT,-0.00016931,-0.35131421
2001,SMR,-0.00008895,-0.12966248
2001,STP,-0.00004201,-0.07586932
2001,SAU,0.03576125,340.00238141
2001,SEN,-0.00120776,-2.63292586
2001,SYC,-0.00029355,-0.33567487
2001,SLE,-0.00026659,-0.61840333
2001,IND,0.00726553,2.72866602
2001,SGP,-0.03316568,-224.68866188
2001,SVK,-0.00198144,-11.72935134
2001,VNM,-0.00092537,6.24973761
2001,SVN,-0.00067104,-6.03265679
2001,SOM,-0.00011510,-0.44551318
2001,ZAF,0.01471640,114.80270052
2001,ZWE,0.00053244,1.48710696
2001,ESP,-0.04510625,-135.68109728
2001,SDN,0.00079773,10.19713805
2001,SUR,0.00004549,0.67217605
2001,SWZ,-0.00004740,-1.19338044
2001,SWE,0.01718162,-3.18851867
2001,CHE,-0.00274298,-40.47794544
2001,SYR,-0.00428539,20.24594768
2001,TJK,0.00004127,-0.99138354
2001,THA,0.01497049,-18.48960387
2001,TGO,-0.00034801,1.49753113
2001,TKL,-0.00001712,-0.00495308
2001,TON,-0.00005488,-0.08144968
2001,TTO,0.00130229,14.04860176
2001,ARE,-0.00121003,111.96710211
2001,TUN,-0.00291044,-4.84661413
2001,TUR,-0.00617498,-30.64485663
2001,TKM,0.00126480,18.75757298
2001,TCA,-0.00008412,-0.07525705
2001,TUV,-0.00009044,-0.30129410
2001,UGA,-0.00050810,-0.97346032
2001,UKR,0.00142743,15.50242767
2001,MKD,-0.00046999,-0.77993540
2001,EGY,-0.01222812,-10.93309880
2001,GBR,-0.08314173,-71.35923313
2001,TZA,-0.00095430,-2.19349263
2001,USA,-0.36298824,-509.49438176
2001,PUS,,
2001,BFA,-0.00061428,-1.34093314
2001,URY,-0.00108292,-1.36520311
2001,UZB,0.00020273,0.86963480
2001,VEN,0.00999772,135.48344001
2001,WLF,-0.00005606,-0.03681511
2001,WSM,-0.00018429,-0.21108375
2001,YEM,0.00081197,8.34553535
2001,SCG,-0.00307936,-6.23449873
2001,ZMB,0.00011075,-0.40400743
2002,AFG,-0.00067127,-0.85709884
2002,ALB,-0.00119482,-3.34586738
2002,DZA,0.00681225,67.45419117
2002,ASM,-0.00013986,-0.22224861
2002,AND,-0.00115487,-0.60044578
2002,AGO,0.00502046,36.62258142
2002,ATG,-0.00017719,-0.19544125
2002,AZE,-0.00010113,7.34278182
2002,ARG,0.01894944,78.69649372
2002,AUS,-0.00223386,518.08908711
2002,AUT,-0.00488115,-23.21212956
2002,BHS,-0.00430307,-5.41189643
2002,BHR,-0.00024547,-0.03125379
2002,BGD,-0.00154353,-22.86963148
2002,ARM,-0.00054113,-1.84327746
2002,BRB,-0.00070315,-0.31333289
2002,BEL,-0.03889024,-81.52847295
2002,BMU,-0.00405410,-12.79537797
2002,BTN,-0.00001436,0.04206853
2002,BOL,-0.00040071,4.34396207
2002,BIH,-0.00217115,-3.96952172
2002,BWA,0.00091652,-3.04319625
2002,BRA,0.01474830,201.93842675
2002,BLZ,-0.00034365,-0.69224198
2002,IOT,-0.00001161,-0.11541501
2002,SLB,0.00003951,-0.17820794
2002,VGB,-0.00300769,-16.99693453
2002,BRN,0.00175862,14.27629299
2002,BGR,-0.00061006,0.00131031
2002,MMR,0.00033147,5.65408338
2002,BDI,-0.00012654,-0.07127240
2002,BLR,-0.00064152,-4.54584406
2002,KHM,0.00035649,-3.29413795
2002,CMR,0.00000554,2.89277995
2002,CAN,0.02499125,216.63729070
2002,CPV,-0.00033333,-0.59190553
2002,CYM,-0.00077016,-0.84980171
2002,CAF,0.00010109,0.00312065
2002,LKA,-0.00078186,-11.00241582
2002,TCD,-0.00032992,-0.24441626
2002,CHL,0.00282823,2.89044570
2002,CHN,0.21796790,190.84119866
2002,CXR,0.00000441,0.26812658
2002,CCK,-0.00000405,-0.00660210
2002,COL,0.00045090,56.55465973
2002,COM,-0.00006263,-0.22664758
2002,MYT,-0.00015422,-0.16011065
2002,COG,0.00127495,10.05367707
2002,COD,0.00070641,0.30198283
2002,COK,-0.00003013,-0.03512106
2002,CRI,0.00026493,-1.67038221
2002,HRV,-0.00568851,-2.93999614
2002,CUB,-0.00229549,-2.00041505
2002,CYP,-0.00540778,-14.05667757
2002,CZE,-0.00654069,-18.46184482
2002,BEN,-0.00123908,-1.83090156
2002,DNK,0.00138864,-9.97388799
2002,DMA,-0.00013210,-0.02694917
2002,DOM,-0.00403965,-7.86361686
2002,ECU,-0.00070456,14.28769161
2002,SLV,-0.00216731,-4.63428895
2002,GNQ,0.00148479,8.59468204
2002,ETH,-0.00131490,-1.93679017
2002,ERI,-0.00019373,-0.37544839
2002,EST,-0.00098449,0.16996787
2002,FLK,0.00004555,0.00430318
2002,FJI,-0.00025379,-0.31306683
2002,FIN,0.01259389,-17.58892036
2002,FRA,0.00351207,-138.57476906
2002,PYF,-0.00109908,-0.90323135
2002,ATF,-0.00000646,-0.01044350
2002,DJI,-0.00046161,-0.70887021
2002,GAB,0.00200654,15.02243153
2002,GEO,-0.00032137,0.22934440
2002,GMB,-0.00041098,-0.93200719
2002,PSE,-0.00001138,-0.20100417
2002,DEU,0.13086979,-137.93485865
2002,GHA,-0.00160664,-4.28939334
2002,GIB,-0.00153090,-4.02106229
2002,KIR,-0.00001039,-0.03516786
2002,GRC,-0.02152635,-23.99696787
2002,GRL,0.00008633,-0.10602834
2002,GRD,-0.00016378,-0.20761772
2002,GUM,-0.00045102,-1.13714716
2002,GTM,-0.00272377,-3.59466414
2002,GIN,0.00013357,11.20975202
2002,GUY,-0.00004706,0.30077952
2002,HTI,-0.00082427,-2.19234593
2002,HND,0.00041362,-2.20055595
2002,HKG,-0.14957690,-330.02224377
2002,HUN,-0.00189611,-13.54823472
2002,ISL,0.00010073,-1.48177834
2002,IDN,0.03980306,166.95748798
2002,IRN,-0.00441933,71.91883356
2002,IRQ,0.00437847,49.84746982
2002,IRL,0.04661422,-21.27945714
2002,ISR,-0.00274845,-29.20449115
2002,ITA,0.00669162,-196.85144877
2002,CIV,0.00218324,-0.78690450
2002,JAM,-0.00238133,-1.43922033
2002,JPN,0.13152348,-622.94294875
2002,KAZ,0.00481699,81.55705052
2002,JOR,-0.00305111,-2.11636551
2002,KEN,-0.00171798,-4.14488001
2002,PRK,-0.00077549,-4.85100618
2002,KOR,0.03127943,-280.99711688
2002,KWT,0.00705530,65.16503725
2002,KGZ,-0.00020752,-1.33919417
2002,LAO,-0.00029090,-0.74492000
2002,LBN,-0.00551996,-7.22337982
2002,LSO,-0.00013600,-0.57736165
2002,LVA,-0.00115886,4.52577063
2002,LBR,-0.00294649,-3.01130425
2002,LBY,0.00508612,45.62144824
2002,LTU,-0.00196028,-4.52796209
2002,LUX,-0.00398309,-8.22093523
2002,MAC,-0.00035318,-56.52034409
2002,MDG,0.00014004,-1.09995060
2002,MWI,-0.00017591,-0.80021729
2002,MYS,0.03944529,21.80859917
2002,MDV,-0.00025304,-1.42660814
2002,MLI,-0.00016235,-1.90857215
2002,MLT,-0.00121598,-4.22616364
2002,MRT,-0.00015552,10.05808538
2002,MUS,-0.00048635,-1.92199056
2002,MEX,-0.00329894,14.56252588
2002,S19,0.05543427,-159.57581663
2002,MNG,-0.00010473,-0.36304646
2002,MDA,-0.00040888,-1.66908369
2002,MSR,-0.00002706,-0.05186584
2002,MAR,-0.00300437,-10.88065457
2002,MOZ,-0.00057000,-2.74180858
2002,OMN,0.00266722,43.21028428
2002,NAM,0.00014799,-0.87474058
2002,NRU,-0.00023907,0.10404466
2002,NPL,-0.00010681,-0.53633616
2002,NLD,-0.00203387,-114.33734351
2002,ANT,-0.00253725,-2.63446413
2002,ABW,0.00020392,2.56743848
2002,NCL,-0.00071211,2.94442028
2002,VUT,-0.00003247,0.04299617
2002,NZL,0.00111148,10.79604976
2002,NIC,-0.00103325,-1.95733248
2002,NER,-0.00028905,-0.60928701
2002,NGA,0.00627794,59.83532989
2002,NIU,0.00000008,-0.00172351
2002,NFK,-0.00001393,-0.00217549
2002,NOR,0.02442321,199.51930286
2002,MNP,-0.00033286,-0.80576718
2002,FSM,-0.00001911,-0.10541757
2002,MHL,-0.00121649,-1.35604456
2002,PLW,-0.00001606,-0.04734060
2002,PAK,0.00087811,-5.94898418
2002,PAN,-0.00869541,-12.72079015
2002,PNG,0.00091143,-61.91252104
2002,PRY,0.00081998,2.08779609
2002,PER,0.00038962,2.48103458
2002,PHL,0.01129602,-30.30595973
2002,PCN,-0.00000587,0.01335417
2002,POL,-0.01534449,-9.55666060
2002,PRT,-0.01354542,-37.80555959
2002,GNB,0.00000672,0.00103058
2002,TLS,-0.00009140,-0.17197210
2002,QAT,0.00590639,51.01025497
2002,ROU,-0.00248487,-10.02919340
2002,RUS,0.05574690,468.00719787
2002,RWA,-0.00017285,-0.05016612
2002,SHN,-0.00001414,-0.05185749
2002,KNA,-0.00016332,-0.19690610
2002,AIA,-0.00005778,-0.08363850
2002,LCA,-0.00050411,-2.02288135
2002,SPM,-0.00002421,-0.00870917
2002,VCT,-0.00012563,-0.29486960
2002,SMR,-0.00009173,-0.06314234
2002,STP,-0.00004633,-0.08406210
2002,SAU,0.03087173,314.52945911
2002,SEN,-0.00128504,-2.37206154
2002,SYC,-0.00008618,-0.15442301
2002,SLE,-0.00045231,-3.83540657
2002,IND,0.00968500,16.11267367
2002,SGP,-0.02921095,-77.75052902
2002,SVK,-0.00120062,-9.22188272
2002,VNM,-0.00307682,3.67856617
2002,SVN,-0.00023388,-5.35299625
2002,SOM,-0.00011040,-0.49043584
2002,ZAF,0.01690776,121.74960509
2002,ZWE,0.00015429,0.50993598
2002,ESP,-0.04400744,-148.26078210
2002,SDN,-0.00000331,7.25679949
2002,SUR,-0.00001943,0.54565131
2002,SWZ,0.00033977,-0.97861402
2002,SWE,0.01690814,0.57326277
2002,CHE,0.00303064,-60.27036901
2002,SYR,-0.00005056,22.40733220
2002,TJK,0.00012164,-0.88268415
2002,THA,0.01524069,-13.94923952
2002,TGO,-0.00085083,0.30646621
2002,TKL,-0.00003725,-0.14941466
2002,TON,-0.00007144,-0.10304038
2002,TTO,0.00074007,8.45629126
2002,ARE,-0.00865964,95.31177756
2002,TUN,-0.00206370,-6.00411174
2002,TUR,-0.00893252,-31.53445725
2002,TKM,0.00168315,21.65227502
2002,TCA,-0.00007278,-0.09512984
2002,TUV,-0.00013034,-0.91985183
2002,UGA,-0.00053669,-1.11682111
2002,UKR,0.00174605,29.94615832
2002,MKD,-0.00069052,-1.58431577
2002,EGY,-0.00987380,-14.67383919
2002,GBR,-0.10121293,-61.96419816
2002,TZA,-0.00084258,-2.19684565
2002,USA,-0.45450797,-482.41352051
2002,PUS,,
2002,BFA,-0.00042439,-1.15162806
2002,URY,-0.00005103,-0.77408851
2002,UZB,0.00013253,0.38096517
2002,VEN,0.01561073,120.02212335
2002,WLF,-0.00004496,-0.04290114
2002,WSM,-0.00011185,-0.33841942
2002,YEM,0.00008590,8.31827962
2002,SCG,-0.00392126,-4.86763153
2002,ZMB,-0.00016586,-0.63163248
2003,AFG,-0.00138553,-2.65416067
2003,ALB,-0.00147126,-3.30012072
2003,DZA,0.01149797,93.47126728
2003,ASM,-0.00011148,-0.14988115
2003,AND,-0.00143028,-1.38691607
2003,AGO,0.00498529,36.48017742
2003,ATG,0.00003133,-0.03011153
2003,AZE,-0.00100433,6.07840972
2003,ARG,0.01801695,79.08804000
2003,AUS,-0.01431143,478.25194856
2003,AUT,-0.00991301,-24.35935661
2003,BHS,-0.00382506,-3.68070503
2003,BHR,-0.00045548,-1.17705767
2003,BGD,-0.00191871,-19.36214925
2003,ARM,-0.00058406,-1.71720241
2003,BRB,-0.00089349,-0.60466444
2003,BEL,-0.04686885,-72.35956676
2003,BMU,-0.00319121,-0.59794168
2003,BTN,-0.00005853,-0.06668617
2003,BOL,-0.00023155,5.41492253
2003,BIH,-0.00206329,-2.48555530
2003,BWA,-0.00109652,-1.44427959
2003,BRA,0.02912785,226.46135582
2003,BLZ,-0.00020949,-0.37300332
2003,IOT,-0.00000473,-0.00261638
2003,SLB,0.00003864,-0.13004849
2003,VGB,-0.00350403,-13.88695587
2003,BRN,0.00289404,15.17506352
2003,BGR,-0.00176323,-2.71526368
2003,MMR,-0.00001674,6.02686043
2003,BDI,-0.00010368,-0.19198073
2003,BLR,-0.00097210,11.46339851
2003,KHM,0.00036159,-3.10727849
2003,CMR,0.00076816,3.90170463
2003,CAN,0.02507495,234.07801965
2003,CPV,-0.00037809,-0.68357389
2003,CYM,-0.00072939,-0.96980363
2003,CAF,0.00004586,-0.00070608
2003,LKA,-0.00133997,-9.95263948
2003,TCD,-0.00020808,-0.13762118
2003,CHL,0.00391562,3.92075589
2003,CHN,0.24544213,72.17169106
2003,CXR,0.00000678,0.11437958
2003,CCK,-0.00001055,-0.00880606
2003,COL,0.00099286,71.63532651
2003,COM,-0.00009899,-0.19682648
2003,MYT,-0.00022327,-0.20808400
2003,COG,0.00167977,9.64352650
2003,COD,0.00011336,-0.10198063
2003,COK,-0.00004421,-0.03686724
2003,CRI,0.00285253,-1.81588146
2003,HRV,-0.00870692,-6.14559615
2003,CUB,-0.00262161,-4.44312450
2003,CYP,-0.00791404,-23.62132449
2003,CZE,-0.00137764,-5.58315665
2003,BEN,-0.00121870,-1.62789884
2003,DNK,0.00175567,-10.49814148
2003,DMA,-0.00013041,0.03870452
2003,DOM,-0.00131006,-7.47736298
2003,ECU,0.00069541,14.89767779
2003,SLV,-0.00261020,-4.70423561
2003,GNQ,0.00168110,9.69428896
2003,ETH,-0.00208851,-3.06916577
2003,ERI,-0.00058874,-1.35168337
2003,EST,-0.00112341,0.22507119
2003,FLK,0.00008167,-0.00135422
2003,FJI,-0.00040515,-0.23465210
2003,FIN,0.01234838,-24.41501372
2003,FRA,0.00006962,-137.34918411
2003,PYF,-0.00138612,-0.91630549
2003,ATF,-0.00000870,-0.00528982
2003,DJI,-0.00050368,-0.05123146
2003,GAB,0.00262459,14.59122204
2003,GEO,-0.00044200,0.04930935
2003,GMB,-0.00050810,-1.10095315
2003,PSE,-0.00001348,-0.15985161
2003,DEU,0.16736006,-137.54281168
2003,GHA,-0.00193999,-2.62291531
2003,GIB,-0.00162171,-5.25004943
2003,KIR,-0.00000523,-0.03848129
2003,GRC,-0.03213004,-27.69834411
2003,GRL,0.00001751,-0.12195471
2003,GRD,-0.00021544,-0.22166083
2003,GUM,-0.00045146,-0.99198613
2003,GTM,-0.00303342,-4.82922183
2003,GIN,0.00007290,10.91632103
2003,GUY,-0.00004293,0.08475941
2003,HTI,-0.00087854,-1.93343576
2003,HND,-0.00017065,-2.67417078
2003,HKG,-0.17591690,-285.17146058
2003,HUN,-0.00510596,-17.57511441
2003,ISL,-0.00029545,-1.29287031
2003,IDN,0.04788833,158.56688917
2003,IRN,-0.00235990,85.79037913
2003,IRQ,0.00476401,32.65677266
2003,IRL,0.05815007,-23.30786578
2003,ISR,-0.00164544,-8.60788023
2003,ITA,0.00091609,-218.83030935
2003,CIV,0.00260695,-0.54584812
2003,JAM,-0.00246087,-1.77778248
2003,JPN,0.14551161,-658.22080178
2003,KAZ,0.00492098,33.15535452
2003,JOR,-0.00366892,-1.81253977
2003,KEN,-0.00130676,-3.58433714
2003,PRK,-0.00060538,-1.73506184
2003,KOR,0.04541760,-280.58125510
2003,KWT,0.00954748,69.02914167
2003,KGZ,-0.00030938,-0.91272422
2003,LAO,-0.00034258,-0.52138181
2003,LBN,-0.00599362,-7.77161107
2003,LSO,-0.00024745,-0.92547834
2003,LVA,-0.00195959,5.18426874
2003,LBR,-0.00245705,-1.81327333
2003,LBY,0.00829902,52.35660583
2003,LTU,-0.00177137,-1.17701784
2003,LUX,-0.00254958,-8.51180273
2003,MAC,-0.00059381,-58.95550378
2003,MDG,-0.00016624,-1.54466452
2003,MWI,-0.00018582,-0.44582236
2003,MYS,0.05214366,33.16999501
2003,MDV,-0.00038853,-0.73957178
2003,MLI,-0.00045968,-2.10785124
2003,MLT,-0.00116891,-4.48300265
2003,MRT,-0.00020749,7.64546577
2003,MUS,-0.00062025,-1.62353779
2003,MEX,-0.00097247,45.17186773
2003,S19,0.05122663,-175.71011333
2003,MNG,-0.00021339,0.10848200
2003,MDA,-0.00067305,-3.03633881
2003,MSR,-0.00002926,-0.06085740
2003,MAR,-0.00421320,-8.57497462
2003,MOZ,-0.00038922,-3.56973625
2003,OMN,0.00263686,27.74283560
2003,NAM,0.00020811,-0.50469913
2003,NRU,0.00001407,0.03676427
2003,NPL,-0.00115749,-4.79378961
2003,NLD,-0.01265294,-133.93934092
2003,ANT,-0.00487876,-1.15865321
2003,ABW,-0.00018910,-0.42415258
2003,NCL,-0.00083764,4.56173011
2003,VUT,-0.00007997,0.49215874
2003,NZL,-0.00002824,7.73205210
2003,NIC,-0.00094671,-1.99353482
2003,NER,-0.00041569,-0.77505850
2003,NGA,0.01072837,70.44951272
2003,NIU,-0.00000140,-0.00141230
2003,NFK,-0.00002156,-0.03386923
2003,NOR,0.02968451,205.63670884
2003,MNP,-0.00031372,-0.21319420
2003,FSM,-0.00002761,-0.04286489
2003,MHL,-0.00144540,-1.00881759
2003,PLW,-0.00001260,-0.02074522
2003,PAK,-0.00142973,-19.91101569
2003,PAN,-0.01038208,-13.39381580
2003,PNG,0.00136241,-6.96999685
2003,PRY,0.00081117,3.44634445
2003,PER,0.00082762,2.88740174
2003,PHL,0.01617046,-26.05743481
2003,PCN,-0.00000266,0.00066533
2003,POL,-0.01449378,-9.74454399
2003,PRT,-0.01479345,-33.12613801
2003,GNB,-0.00002133,-0.20349836
2003,TLS,-0.00011081,-0.17626965
2003,QAT,0.00806268,58.89300903
2003,ROU,-0.00434744,-15.02969941
2003,RUS,0.07169378,521.75474789
2003,RWA,-0.00018992,-0.10899465
2003,SHN,-0.00001345,-0.03905361
2003,KNA,-0.00018655,-0.20972863
2003,AIA,-0.00006362,-0.06218483
2003,LCA,-0.00034967,-0.38525693
2003,SPM,-0.00003967,-0.01349403
2003,VCT,-0.00023010,-0.28097504
2003,SMR,-0.00012363,-0.05739890
2003,STP,-0.00005032,-0.09416964
2003,SAU,0.04679186,347.60333404
2003,SEN,-0.00157416,-3.62261117
2003,SYC,-0.00045494,-0.11320729
2003,SLE,-0.00028870,-0.44313610
2003,IND,0.01011104,22.08114663
2003,SGP,-0.02580164,-64.11309144
2003,SVK,-0.00065243,-12.57817995
2003,VNM,-0.00318359,1.98522659
2003,SVN,-0.00047266,-5.82067447
2003,SOM,-0.00009618,-0.09120688
2003,ZAF,0.01668299,130.15942727
2003,ZWE,0.00071335,-0.72003285
2003,ESP,-0.06321640,-152.69007255
2003,SDN,0.00105053,7.85907827
2003,SUR,-0.00017530,0.35945651
2003,SWZ,0.00051566,-0.17764018
2003,SWE,0.01755286,0.16275704
2003,CHE,0.00245435,-37.40345872
2003,SYR,-0.00467374,14.81177239
2003,TJK,-0.00001453,-1.24370348
2003,THA,0.01615934,-12.67927940
2003,TGO,-0.00045391,2.65193388
2003,TKL,-0.00004509,-0.11336392
2003,TON,-0.00007451,-0.05328394
2003,TTO,0.00320486,13.89531638
2003,ARE,-0.00641768,117.47043568
2003,TUN,-0.00218891,-5.17801689
2003,TUR,-0.01200385,-40.49967724
2003,TKM,0.00128125,21.94970243
2003,TCA,-0.00008475,-0.11698441
2003,TUV,-0.00001299,-0.04027336
2003,UGA,-0.00081203,-1.58668255
2003,UKR,0.00181459,17.67045580
2003,MKD,-0.00064354,-1.79169403
2003,EGY,-0.00785817,-7.36187011
2003,GBR,-0.13035378,-75.42338641
2003,TZA,-0.00107492,-3.29713876
2003,USA,-0.52039072,-577.42946656
2003,BFA,-0.00055505,-1.27368827
2003,URY,-0.00004181,-1.14507390
2003,UZB,0.00019193,2.94546517
2003,VEN,0.02294738,110.86615115
2003,WLF,-0.00005366,-0.05291296
2003,WSM,-0.00009549,-0.40174623
2003,YEM,0.00114972,11.32752352
2003,SCG,-0.00365160,-3.31197559
2003,ZMB,-0.00036805,-0.48996673
2004,AFG,-0.00174177,-3.32734125
2004,ALB,-0.00180985,-3.41653935
2004,DZA,0.01421338,96.48784148
2004,ASM,-0.00013755,-0.11957526
2004,AND,-0.00164848,-1.30405733
2004,AGO,0.00693913,41.35518130
2004,ATG,-0.00031761,-0.47284627
2004,AZE,-0.00044143,2.16177590
2004,ARG,0.01526533,73.48291672
2004,AUS,-0.01328671,493.59868606
2004,AUT,-0.00953681,-24.85246817
2004,BHS,-0.00352063,-3.70402911
2004,BHR,-0.00003179,-0.69015231
2004,BGD,-0.00184085,-23.68788182
2004,ARM,-0.00070771,-2.49521052
2004,BRB,-0.00072630,-0.11190131
2004,BEL,-0.05892917,-76.62026267
2004,BMU,-0.00269373,-0.78309279
2004,BTN,-0.00017654,-0.08281221
2004,BOL,0.00007978,8.19676249
2004,BIH,-0.00302607,-2.80240178
2004,BWA,0.00037155,-1.48318112
2004,BRA,0.03877110,265.31606797
2004,BLZ,-0.00021754,-0.47168388
2004,IOT,-0.00000741,-0.00465333
2004,SLB,0.00009190,0.16213154
2004,VGB,-0.00380108,-13.24879980
2004,BRN,0.00338206,9.24404854
2004,BGR,-0.00326489,-4.78975566
2004,MMR,0.00054164,6.75425750
2004,BDI,-0.00016683,-0.30745129
2004,BLR,-0.00201558,-4.95578485
2004,KHM,0.00099732,-3.41701460
2004,CMR,0.00076066,3.43094382
2004,CAN,0.03735421,236.31233307
2004,CPV,-0.00043948,-0.64554746
2004,CYM,-0.00095505,-1.41894768
2004,CAF,0.00009221,0.09416273
2004,LKA,-0.00174320,-10.50449803
2004,TCD,0.00106316,4.97329556
2004,CHL,0.01083692,3.29829526
2004,CHN,0.31464155,-180.45088314
2004,CXR,-0.00000495,0.15671130
2004,CCK,-0.00000805,-0.00973780
2004,COL,0.00223270,74.16165733
2004,COM,-0.00008337,-0.17265609
2004,MYT,-0.00029930,-0.25663578
2004,COG,0.00309270,9.15171899
2004,COD,-0.00015668,-0.79519713
2004,COK,-0.00005783,-0.03672885
2004,CRI,0.00270153,-1.85703700
2004,HRV,-0.00846987,-4.18357878
2004,CUB,-0.00308221,-5.10090464
2004,CYP,-0.01059899,-26.23323070
2004,CZE,-0.00523226,-10.44416812
2004,BEN,-0.00125581,0.50054847
2004,DNK,0.00172540,-9.71675190
2004,DMA,-0.00015301,0.04167760
2004,DOM,-0.00169039,-7.18109308
2004,ECU,0.00205607,20.56137716
2004,SLV,-0.00291157,-4.64315230
2004,GNQ,0.00359388,12.18592150
2004,ETH,-0.00241147,-2.82202047
2004,ERI,-0.00024472,-0.47999662
2004,EST,-0.00130080,0.25869769
2004,FLK,0.00005498,0.02880217
2004,FJI,-0.00065358,-0.09810624
2004,FIN,0.01241931,-23.11319276
2004,FRA,-0.01928401,-162.58655554
2004,PYF,-0.00124658,-0.82160877
2004,ATF,-0.00000861,-0.00476848
2004,DJI,-0.00059569,-0.59432469
2004,GAB,0.00326455,12.52039478
2004,GEO,-0.00104189,-1.12728635
2004,GMB,-0.00056369,-1.23605472
2004,PSE,-0.00010570,-0.17063110
2004,DEU,0.21833676,-122.88972297
2004,GHA,-0.00151855,-2.06920763
2004,GIB,-0.00254532,-8.74543928
2004,KIR,-0.00005279,-0.03768766
2004,GRC,-0.03850117,-31.22854360
2004,GRL,-0.00009755,-0.02861388
2004,GRD,-0.00028272,-0.22737527
2004,GUM,-0.00064702,-1.16700740
2004,GTM,-0.00361514,-4.44343509
2004,GIN,-0.00018505,11.96277816
2004,GUY,-0.00002444,0.97209938
2004,HTI,-0.00082512,-2.08790273
2004,HND,-0.00048188,-2.85539332
2004,HKG,-0.20525282,-155.26673751
2004,HUN,-0.00756568,-17.98562421
2004,ISL,-0.00080650,-2.30384372
2004,IDN,0.04716155,154.33532742
2004,IRN,-0.00455233,82.79510465
2004,IRQ,0.00779457,50.90027301
2004,IRL,0.05821417,-27.43761117
2004,ISR,-0.00228901,-21.73367705
2004,ITA,-0.00619929,-219.04968065
2004,CIV,0.00281618,0.38875484
2004,JAM,-0.00251683,-0.51612006
2004,JPN,0.17506466,-657.57265861
2004,KAZ,0.00760390,74.35923905
2004,JOR,-0.00555438,-4.41946056
2004,KEN,-0.00053360,-1.21086080
2004,PRK,-0.00083071,-0.84984903
2004,KOR,0.06297902,-289.48375294
2004,KWT,0.01435961,63.44885659
2004,KGZ,-0.00054124,-1.16770486
2004,LAO,-0.00050274,-0.39132929
2004,LBN,-0.00751706,-10.01368826
2004,LSO,-0.00004157,-0.56157922
2004,LVA,-0.00168658,4.89973763
2004,LBR,-0.00279605,-2.29981018
2004,LBY,0.01236190,56.08822848
2004,LTU,-0.00324470,-5.01680002
2004,LUX,-0.00301808,-8.65430644
2004,MAC,-0.00042868,-61.11976692
2004,MDG,-0.00045235,-1.51439525
2004,MWI,-0.00042447,-0.52658161
2004,MYS,0.05613007,21.79655618
2004,MDV,-0.00058203,-1.18274569
2004,MLI,-0.00061793,-2.15630872
2004,MLT,-0.00160075,-2.39687915
2004,MRT,-0.00087956,9.99043846
2004,MUS,-0.00111346,-4.40094988
2004,MEX,0.00136177,67.72554452
2004,S19,0.04934063,-53.70277950
2004,MNG,-0.00021256,2.51096142
2004,MDA,-0.00078937,-2.84217698
2004,MSR,-0.00002987,-0.05449909
2004,MAR,-0.00594720,-7.59468071
2004,MOZ,0.00081731,-4.57820530
2004,OMN,0.00391574,36.65507402
2004,NAM,-0.00020412,-0.53862502
2004,NRU,0.00000691,0.17587036
2004,NPL,-0.00055397,-2.22357536
2004,NLD,-0.01833450,-151.08587001
2004,ANT,-0.00132077,-3.87066288
2004,ABW,0.00013870,-2.22778527
2004,NCL,-0.00058586,5.00149777
2004,VUT,0.00006653,-0.11902876
2004,NZL,-0.00104304,4.16871425
2004,NIC,-0.00111484,-2.11128663
2004,NER,-0.00031055,-0.84655631
2004,NGA,0.01976958,93.04116129
2004,NIU,-0.00001001,-0.00947013
2004,NFK,-0.00001562,-0.00700120
2004,NOR,0.03859904,213.61651021
2004,MNP,-0.00034436,-0.21204057
2004,FSM,-0.00007883,-0.10617691
2004,MHL,-0.00074114,-0.64564048
2004,PLW,-0.00002064,-0.11307846
2004,PAK,-0.00396788,-23.39684920
2004,PAN,-0.01259208,-19.22164531
2004,PNG,0.00133197,-2.35567620
2004,PRY,0.00063134,3.63925135
2004,PER,0.00293247,3.11255045
2004,PHL,0.01576007,-24.29090242
2004,PCN,0.00000832,0.02986328
2004,POL,-0.01719302,-20.26949701
2004,PRT,-0.02070374,-34.08653376
2004,GNB,-0.00000847,-0.12584193
2004,TLS,0.00001184,-0.01574522
2004,QAT,0.01127772,61.25590086
2004,ROU,-0.00709062,-15.72563834
2004,RUS,0.10412185,602.48354664
2004,RWA,0.00003084,0.53572879
2004,SHN,-0.00002259,-0.03183357
2004,KNA,-0.00029431,-0.22468929
2004,AIA,-0.00008515,-0.06873228
2004,LCA,-0.00037005,-0.32660853
2004,SPM,-0.00005301,-0.01063142
