year,country,value_bln_USD,quantity_mln_metric_tons
2001,OMN,4.66000000,45.04746032
2001,NAM,0.03000000,-1.89083947
2001,NRU,-0.00000000,0.22411681
2001,NPL,0.06000000,-0.15157081
2001,NLD,-4.02000000,-102.26431504
2001,ANT,-2.93000000,-4.43980612
2001,ABW,0.76000000,5.23380278
2001,NCL,-0.51000000,4.42659991
2001,VUT,-0.06000000,-0.09140110
2001,NZL,2.44000000,9.88523981
2001,NIC,-1.00000000,-1.79101334
2001,NER,-0.15000000,-0.37478473
2001,NGA,10.44000000,74.86783639
2001,NIU,-0.00000000,-0.00128818
2001,NFK,-0.03000000,-0.13649936
2001,NOR,24.88000000,187.63883393
2001,MNP,-0.19000000,-0.19041047
2001,FSM,0.02000000,-0.02879968
2001,MHL,-0.83000000,-1.05000943
2001,PLW,-0.02000000,-0.04363659
2001,PAK,2.21000000,-3.49510839
2001,PAN,-9.30000000,-14.46818051
2001,PNG,0.66000000,-94.23401625
2001,PRY,0.33000000,2.51489248
2001,PER,-0.24000000,2.44537306
2001,PHL,7.80000000,-32.43046471
2001,PCN,-0.01000000,-0.00268992
2001,POL,-15.63000000,-9.76944967
2001,PRT,-15.30000000,-39.78527206
2001,GNB,0.01000000,0.25533977
2001,TLS,-0.07000000,-0.19134975
2001,QAT,7.12000000,52.70755108
2001,ROU,-2.60000000,-8.89830356
2001,RUS,56.08000000,412.71111427
2001,RWA,-0.22000000,-0.29613512
2001,SHN,-0.02000000,-0.05855129
2001,KNA,-0.15000000,-0.24410899
2001,AIA,-0.06000000,-0.08415961
2001,LCA,-0.46000000,-2.37482213
2001,SPM,-0.03000000,-0.01200510
2001,VCT,-0.17000000,-0.35131421
2001,SMR,-0.09000000,-0.12966248
2001,STP,-0.04000000,-0.07586932
2001,SAU,35.76000000,340.00238141
2001,SEN,-1.21000000,-2.63292586
2001,SYC,-0.29000000,-0.33567487
2001,SLE,-0.27000000,-0.61840333
2001,IND,7.27000000,2.72866602
2001,SGP,-33.17000000,-224.68866188
2001,SVK,-1.98000000,-11.72935134
2001,VNM,-0.93000000,6.24973761
2001,SVN,-0.67000000,-6.03265679
2001,SOM,-0.12000000,-0.44551318
2001,ZAF,14.72000000,114.80270052
2001,ZWE,0.53000000,1.48710696
2001,ESP,-45.11000000,-135.68109728
2001,SDN,0.80000000,10.19713805
2001,SUR,0.05000000,0.67217605
2001,SWZ,-0.05000000,-1.19338044
2001,SWE,17.18000000,-3.18851867
2001,CHE,-2.74000000,-40.47794544
2001,SYR,-4.29000000,20.24594768
2001,TJK,0.04000000,-0.99138354
2001,THA,14.97000000,-18.48960387
2001,TGO,-0.35000000,1.49753113
2001,TKL,-0.02000000,-0.00495308
2001,TON,-0.05000000,-0.08144968
2001,TTO,1.30000000,14.04860176
2001,ARE,-1.21000000,111.96710211
2001,TUN,-2.91000000,-4.84661413
2001,TUR,-6.17000000,-30.64485663
2001,TKM,1.26000000,18.75757298
2001,TCA,-0.08000000,-0.07525705
2001,TUV,-0.09000000,-0.30129410
2001,UGA,-0.51000000,-0.97346032
2001,UKR,1.43000000,15.50242767
2001,MKD,-0.47000000,-0.77993540
2001,EGY,-12.23000000,-10.93309880
2001,GBR,-83.14000000,-71.35923313
2001,TZA,-0.95000000,-2.19349263
2001,USA,-362.99000000,-509.49438176
2001,PUS,,
2001,BFA,-0.61000000,-1.34093314
2001,URY,-1.08000000,-1.36520311
2001,UZB,0.20000000,0.86963480
2001,VEN,10.00000000,135.48344001
2001,WLF,-0.06000000,-0.03681511
2001,WSM,-0.18000000,-0.21108375
2001,YEM,0.81000000,8.34553535
2001,SCG,-3.08000000,-6.23449873
2001,ZMB,0.11000000,-0.40400743
2002,AFG,-0.67000000,-0.85709884
2002,ALB,-1.19000000,-3.34586738
2002,DZA,6.81000000,67.45419117
2002,ASM,-0.14000000,-0.22224861
2002,AND,-1.15000000,-0.60044578
2002,AGO,5.02000000,36.62258142
2002,ATG,-0.18000000,-0.19544125
2002,AZE,-0.10000000,7.34278182
2002,ARG,18.95000000,78.69649372
2002,AUS,-2.23000000,518.08908711
2002,AUT,-4.88000000,-23.21212956
2002,BHS,-4.30000000,-5.41189643
2002,BHR,-0.25000000,-0.03125379
2002,BGD,-1.54000000,-22.86963148
2002,ARM,-0.54000000,-1.84327746
2002,BRB,-0.70000000,-0.31333289
2002,BEL,-38.89000000,-81.52847295
2002,BMU,-4.05000000,-12.79537797
2002,BTN,-0.01000000,0.04206853
2002,BOL,-0.40000000,4.34396207
2002,BIH,-2.17000000,-3.96952172
2002,BWA,0.92000000,-3.04319625
2002,BRA,14.75000000,201.93842675
2002,BLZ,-0.34000000,-0.69224198
2002,IOT,-0.01000000,-0.11541501
2002,SLB,0.04000000,-0.17820794
2002,VGB,-3.01000000,-16.99693453
2002,BRN,1.76000000,14.27629299
2002,BGR,-0.61000000,0.00131031
2002,MMR,0.33000000,5.65408338
2002,BDI,-0.13000000,-0.07127240
2002,BLR,-0.64000000,-4.54584406
2002,KHM,0.36000000,-3.29413795
2002,CMR,0.01000000,2.89277995
2002,CAN,24.99000000,216.63729070
2002,CPV,-0.33000000,-0.59190553
2002,CYM,-0.77000000,-0.84980171
2002,CAF,0.10000000,0.00312065
2002,LKA,-0.78000000,-11.00241582
2002,TCD,-0.33000000,-0.24441626
2002,CHL,2.83000000,2.89044570
2002,CHN,217.97000000,190.84119866
2002,CXR,0.00000000,0.26812658
2002,CCK,-0.00000000,-0.00660210
2002,COL,0.45000000,56.55465973
2002,COM,-0.06000000,-0.22664758
2002,MYT,-0.15000000,-0.16011065
2002,COG,1.27000000,10.05367707
2002,COD,0.71000000,0.30198283
2002,COK,-0.03000000,-0.03512106
2002,CRI,0.26000000,-1.67038221
2002,HRV,-5.69000000,-2.93999614
2002,CUB,-2.30000000,-2.00041505
2002,CYP,-5.41000000,-14.05667757
2002,CZE,-6.54000000,-18.46184482
2002,BEN,-1.24000000,-1.83090156
2002,DNK,1.39000000,-9.97388799
2002,DMA,-0.13000000,-0.02694917
2002,DOM,-4.04000000,-7.86361686
2002,ECU,-0.70000000,14.28769161
2002,SLV,-2.17000000,-4.63428895
2002,GNQ,1.48000000,8.59468204
2002,ETH,-1.31000000,-1.93679017
2002,ERI,-0.19000000,-0.37544839
2002,EST,-0.98000000,0.16996787
2002,FLK,0.05000000,0.00430318
2002,FJI,-0.25000000,-0.31306683
2002,FIN,12.59000000,-17.58892036
2002,FRA,3.51000000,-138.57476906
2002,PYF,-1.10000000,-0.90323135
2002,ATF,-0.01000000,-0.01044350
2002,DJI,-0.46000000,-0.70887021
2002,GAB,2.01000000,15.02243153
2002,GEO,-0.32000000,0.22934440
2002,GMB,-0.41000000,-0.93200719
2002,PSE,-0.01000000,-0.20100417
2002,DEU,130.87000000,-137.93485865
2002,GHA,-1.61000000,-4.28939334
2002,GIB,-1.53000000,-4.02106229
2002,KIR,-0.01000000,-0.03516786
2002,GRC,-21.53000000,-23.99696787
2002,GRL,0.09000000,-0.10602834
2002,GRD,-0.16000000,-0.20761772
2002,GUM,-0.45000000,-1.13714716
2002,GTM,-2.72000000,-3.59466414
2002,GIN,0.13000000,11.20975202
2002,GUY,-0.05000000,0.30077952
2002,HTI,-0.82000000,-2.19234593
2002,HND,0.41000000,-2.20055595
2002,HKG,-149.58000000,-330.02224377
2002,HUN,-1.90000000,-13.54823472
2002,ISL,0.10000000,-1.48177834
2002,IDN,39.80000000,166.95748798
2002,IRN,-4.42000000,71.91883356
2002,IRQ,4.38000000,49.84746982
2002,IRL,46.61000000,-21.27945714
2002,ISR,-2.75000000,-29.20449115
2002,ITA,6.69000000,-196.85144877
2002,CIV,2.18000000,-0.78690450
2002,JAM,-2.38000000,-1.43922033
2002,JPN,131.52000000,-622.94294875
2002,KAZ,4.82000000,81.55705052
2002,JOR,-3.05000000,-2.11636551
2002,KEN,-1.72000000,-4.14488001
2002,PRK,-0.78000000,-4.85100618
2002,KOR,31.28000000,-280.99711688
2002,KWT,7.06000000,65.16503725
2002,KGZ,-0.21000000,-1.33919417
2002,LAO,-0.29000000,-0.74492000
2002,LBN,-5.52000000,-7.22337982
2002,LSO,-0.14000000,-0.57736165
2002,LVA,-1.16000000,4.52577063
2002,LBR,-2.95000000,-3.01130425
2002,LBY,5.09000000,45.62144824
2002,LTU,-1.96000000,-4.52796209
2002,LUX,-3.98000000,-8.22093523
2002,MAC,-0.35000000,-56.52034409
2002,MDG,0.14000000,-1.09995060
2002,MWI,-0.18000000,-0.80021729
2002,MYS,39.45000000,21.80859917
2002,MDV,-0.25000000,-1.42660814
2002,MLI,-0.16000000,-1.90857215
2002,MLT,-1.22000000,-4.22616364
2002,MRT,-0.16000000,10.05808538
2002,MUS,-0.49000000,-1.92199056
2002,MEX,-3.30000000,14.56252588
2002,S19,55.43000000,-159.57581663
2002,MNG,-0.10000000,-0.36304646
2002,MDA,-0.41000000,-1.66908369
2002,MSR,-0.03000000,-0.05186584
2002,MAR,-3.00000000,-10.88065457
2002,MOZ,-0.57000000,-2.74180858
2002,OMN,2.67000000,43.21028428
2002,NAM,0.15000000,-0.87474058
2002,NRU,-0.24000000,0.10404466
2002,NPL,-0.11000000,-0.53633616
2002,NLD,-2.03000000,-114.33734351
2002,ANT,-2.54000000,-2.63446413
2002,ABW,0.20000000,2.56743848
2002,NCL,-0.71000000,2.94442028
2002,VUT,-0.03000000,0.04299617
2002,NZL,1.11000000,10.79604976
2002,NIC,-1.03000000,-1.95733248
2002,NER,-0.29000000,-0.60928701
2002,NGA,6.28000000,59.83532989
2002,NIU,0.00000000,-0.00172351
2002,NFK,-0.01000000,-0.00217549
2002,NOR,24.42000000,199.51930286
2002,MNP,-0.33000000,-0.80576718
2002,FSM,-0.02000000,-0.10541757
2002,MHL,-1.22000000,-1.35604456
2002,PLW,-0.02000000,-0.04734060
2002,PAK,0.88000000,-5.94898418
2002,PAN,-8.70000000,-12.72079015
2002,PNG,0.91000000,-61.91252104
2002,PRY,0.82000000,2.08779609
2002,PER,0.39000000,2.48103458
2002,PHL,11.30000000,-30.30595973
2002,PCN,-0.01000000,0.01335417
2002,POL,-15.34000000,-9.55666060
2002,PRT,-13.55000000,-37.80555959
2002,GNB,0.01000000,0.00103058
2002,TLS,-0.09000000,-0.17197210
2002,QAT,5.91000000,51.01025497
2002,ROU,-2.48000000,-10.02919340
2002,RUS,55.75000000,468.00719787
2002,RWA,-0.17000000,-0.05016612
2002,SHN,-0.01000000,-0.05185749
2002,KNA,-0.16000000,-0.19690610
2002,AIA,-0.06000000,-0.08363850
2002,LCA,-0.50000000,-2.02288135
2002,SPM,-0.02000000,-0.00870917
2002,VCT,-0.13000000,-0.29486960
2002,SMR,-0.09000000,-0.06314234
2002,STP,-0.05000000,-0.08406210
2002,SAU,30.87000000,314.52945911
2002,SEN,-1.29000000,-2.37206154
2002,SYC,-0.09000000,-0.15442301
2002,SLE,-0.45000000,-3.83540657
2002,IND,9.68000000,16.11267367
2002,SGP,-29.21000000,-77.75052902
2002,SVK,-1.20000000,-9.22188272
2002,VNM,-3.08000000,3.67856617
2002,SVN,-0.23000000,-5.35299625
2002,SOM,-0.11000000,-0.49043584
2002,ZAF,16.91000000,121.74960509
2002,ZWE,0.15000000,0.50993598
2002,ESP,-44.01000000,-148.26078210
2002,SDN,-0.00000000,7.25679949
2002,SUR,-0.02000000,0.54565131
2002,SWZ,0.34000000,-0.97861402
2002,SWE,16.91000000,0.57326277
2002,CHE,3.03000000,-60.27036901
2002,SYR,-0.05000000,22.40733220
2002,TJK,0.12000000,-0.88268415
2002,THA,15.24000000,-13.94923952
2002,TGO,-0.85000000,0.30646621
2002,TKL,-0.04000000,-0.14941466
2002,TON,-0.07000000,-0.10304038
2002,TTO,0.74000000,8.45629126
2002,ARE,-8.66000000,95.31177756
2002,TUN,-2.06000000,-6.00411174
2002,TUR,-8.93000000,-31.53445725
2002,TKM,1.68000000,21.65227502
2002,TCA,-0.07000000,-0.09512984
2002,TUV,-0.13000000,-0.91985183
2002,UGA,-0.54000000,-1.11682111
2002,UKR,1.75000000,29.94615832
2002,MKD,-0.69000000,-1.58431577
2002,EGY,-9.87000000,-14.67383919
2002,GBR,-101.21000000,-61.96419816
2002,TZA,-0.84000000,-2.19684565
2002,USA,-454.51000000,-482.41352051
2002,PUS,,
2002,BFA,-0.42000000,-1.15162806
2002,URY,-0.05000000,-0.77408851
2002,UZB,0.13000000,0.38096517
2002,VEN,15.61000000,120.02212335
2002,WLF,-0.04000000,-0.04290114
2002,WSM,-0.11000000,-0.33841942
2002,YEM,0.09000000,8.31827962
2002,SCG,-3.92000000,-4.86763153
2002,ZMB,-0.17000000,-0.63163248
2003,AFG,-1.39000000,-2.65416067
2003,ALB,-1.47000000,-3.30012072
2003,DZA,11.50000000,93.47126728
2003,ASM,-0.11000000,-0.14988115
2003,AND,-1.43000000,-1.38691607
2003,AGO,4.99000000,36.48017742
2003,ATG,0.03000000,-0.03011153
2003,AZE,-1.00000000,6.07840972
2003,ARG,18.02000000,79.08804000
2003,AUS,-14.31000000,478.25194856
2003,AUT,-9.91000000,-24.35935661
2003,BHS,-3.83000000,-3.68070503
2003,BHR,-0.46000000,-1.17705767
2003,BGD,-1.92000000,-19.36214925
2003,ARM,-0.58000000,-1.71720241
2003,BRB,-0.89000000,-0.60466444
2003,BEL,-46.87000000,-72.35956676
2003,BMU,-3.19000000,-0.59794168
2003,BTN,-0.06000000,-0.06668617
2003,BOL,-0.23000000,5.41492253
2003,BIH,-2.06000000,-2.48555530
2003,BWA,-1.10000000,-1.44427959
2003,BRA,29.13000000,226.46135582
2003,BLZ,-0.21000000,-0.37300332
2003,IOT,-0.00000000,-0.00261638
2003,SLB,0.04000000,-0.13004849
2003,VGB,-3.50000000,-13.88695587
2003,BRN,2.89000000,15.17506352
2003,BGR,-1.76000000,-2.71526368
2003,MMR,-0.02000000,6.02686043
2003,BDI,-0.10000000,-0.19198073
2003,BLR,-0.97000000,11.46339851
2003,KHM,0.36000000,-3.10727849
2003,CMR,0.77000000,3.90170463
2003,CAN,25.07000000,234.07801965
2003,CPV,-0.38000000,-0.68357389
2003,CYM,-0.73000000,-0.96980363
2003,CAF,0.05000000,-0.00070608
2003,LKA,-1.34000000,-9.95263948
2003,TCD,-0.21000000,-0.13762118
2003,CHL,3.92000000,3.92075589
2003,CHN,245.44000000,72.17169106
2003,CXR,0.01000000,0.11437958
2003,CCK,-0.01000000,-0.00880606
2003,COL,0.99000000,71.63532651
2003,COM,-0.10000000,-0.19682648
2003,MYT,-0.22000000,-0.20808400
2003,COG,1.68000000,9.64352650
2003,COD,0.11000000,-0.10198063
2003,COK,-0.04000000,-0.03686724
2003,CRI,2.85000000,-1.81588146
2003,HRV,-8.71000000,-6.14559615
2003,CUB,-2.62000000,-4.44312450
2003,CYP,-7.91000000,-23.62132449
2003,CZE,-1.38000000,-5.58315665
2003,BEN,-1.22000000,-1.62789884
2003,DNK,1.76000000,-10.49814148
2003,DMA,-0.13000000,0.03870452
2003,DOM,-1.31000000,-7.47736298
2003,ECU,0.70000000,14.89767779
2003,SLV,-2.61000000,-4.70423561
2003,GNQ,1.68000000,9.69428896
2003,ETH,-2.09000000,-3.06916577
2003,ERI,-0.59000000,-1.35168337
2003,EST,-1.12000000,0.22507119
2003,FLK,0.08000000,-0.00135422
2003,FJI,-0.41000000,-0.23465210
2003,FIN,12.35000000,-24.41501372
2003,FRA,0.07000000,-137.34918411
2003,PYF,-1.39000000,-0.91630549
2003,ATF,-0.01000000,-0.00528982
2003,DJI,-0.50000000,-0.05123146
2003,GAB,2.62000000,14.59122204
2003,GEO,-0.44000000,0.04930935
2003,GMB,-0.51000000,-1.10095315
2003,PSE,-0.01000000,-0.15985161
2003,DEU,167.36000000,-137.54281168
2003,GHA,-1.94000000,-2.62291531
2003,GIB,-1.62000000,-5.25004943
2003,KIR,-0.01000000,-0.03848129
2003,GRC,-32.13000000,-27.69834411
2003,GRL,0.02000000,-0.12195471
2003,GRD,-0.22000000,-0.22166083
2003,GUM,-0.45000000,-0.99198613
2003,GTM,-3.03000000,-4.82922183
2003,GIN,0.07000000,10.91632103
2003,GUY,-0.04000000,0.08475941
2003,HTI,-0.88000000,-1.93343576
2003,HND,-0.17000000,-2.67417078
2003,HKG,-175.92000000,-285.17146058
2003,HUN,-5.11000000,-17.57511441
2003,ISL,-0.30000000,-1.29287031
2003,IDN,47.89000000,158.56688917
2003,IRN,-2.36000000,85.79037913
2003,IRQ,4.76000000,32.65677266
2003,IRL,58.15000000,-23.30786578
2003,ISR,-1.65000000,-8.60788023
2003,ITA,0.92000000,-218.83030935
2003,CIV,2.61000000,-0.54584812
2003,JAM,-2.46000000,-1.77778248
2003,JPN,145.51000000,-658.22080178
2003,KAZ,4.92000000,33.15535452
2003,JOR,-3.67000000,-1.81253977
2003,KEN,-1.31000000,-3.58433714
2003,PRK,-0.61000000,-1.73506184
2003,KOR,45.42000000,-280.58125510
2003,KWT,9.55000000,69.02914167
2003,KGZ,-0.31000000,-0.91272422
2003,LAO,-0.34000000,-0.52138181
2003,LBN,-5.99000000,-7.77161107
2003,LSO,-0.25000000,-0.92547834
2003,LVA,-1.96000000,5.18426874
2003,LBR,-2.46000000,-1.81327333
2003,LBY,8.30000000,52.35660583
2003,LTU,-1.77000000,-1.17701784
2003,LUX,-2.55000000,-8.51180273
2003,MAC,-0.59000000,-58.95550378
2003,MDG,-0.17000000,-1.54466452
2003,MWI,-0.19000000,-0.44582236
2003,MYS,52.14000000,33.16999501
2003,MDV,-0.39000000,-0.73957178
2003,MLI,-0.46000000,-2.10785124
2003,MLT,-1.17000000,-4.48300265
2003,MRT,-0.21000000,7.64546577
2003,MUS,-0.62000000,-1.62353779
2003,MEX,-0.97000000,45.17186773
2003,S19,51.23000000,-175.71011333
2003,MNG,-0.21000000,0.10848200
2003,MDA,-0.67000000,-3.03633881
2003,MSR,-0.03000000,-0.06085740
2003,MAR,-4.21000000,-8.57497462
2003,MOZ,-0.39000000,-3.56973625
2003,OMN,2.64000000,27.74283560
2003,NAM,0.21000000,-0.50469913
2003,NRU,0.01000000,0.03676427
2003,NPL,-1.16000000,-4.79378961
2003,NLD,-12.65000000,-133.93934092
2003,ANT,-4.88000000,-1.15865321
2003,ABW,-0.19000000,-0.42415258
2003,NCL,-0.84000000,4.56173011
2003,VUT,-0.08000000,0.49215874
2003,NZL,-0.03000000,7.73205210
2003,NIC,-0.95000000,-1.99353482
2003,NER,-0.42000000,-0.77505850
2003,NGA,10.73000000,70.44951272
2003,NIU,-0.00000000,-0.00141230
2003,NFK,-0.02000000,-0.03386923
2003,NOR,29.68000000,205.63670884
2003,MNP,-0.31000000,-0.21319420
2003,FSM,-0.03000000,-0.04286489
2003,MHL,-1.45000000,-1.00881759
2003,PLW,-0.01000000,-0.02074522
2003,PAK,-1.43000000,-19.91101569
2003,PAN,-10.38000000,-13.39381580
2003,PNG,1.36000000,-6.96999685
2003,PRY,0.81000000,3.44634445
2003,PER,0.83000000,2.88740174
2003,PHL,16.17000000,-26.05743481
2003,PCN,-0.00000000,0.00066533
2003,POL,-14.49000000,-9.74454399
2003,PRT,-14.79000000,-33.12613801
2003,GNB,-0.02000000,-0.20349836
2003,TLS,-0.11000000,-0.17626965
2003,QAT,8.06000000,58.89300903
2003,ROU,-4.35000000,-15.02969941
2003,RUS,71.69000000,521.75474789
2003,RWA,-0.19000000,-0.10899465
2003,SHN,-0.01000000,-0.03905361
2003,KNA,-0.19000000,-0.20972863
2003,AIA,-0.06000000,-0.06218483
2003,LCA,-0.35000000,-0.38525693
2003,SPM,-0.04000000,-0.01349403
2003,VCT,-0.23000000,-0.28097504
2003,SMR,-0.12000000,-0.05739890
2003,STP,-0.05000000,-0.09416964
2003,SAU,46.79000000,347.60333404
2003,SEN,-1.57000000,-3.62261117
2003,SYC,-0.45000000,-0.11320729
2003,SLE,-0.29000000,-0.44313610
2003,IND,10.11000000,22.08114663
2003,SGP,-25.80000000,-64.11309144
2003,SVK,-0.65000000,-12.57817995
2003,VNM,-3.18000000,1.98522659
2003,SVN,-0.47000000,-5.82067447
2003,SOM,-0.10000000,-0.09120688
2003,ZAF,16.68000000,130.15942727
2003,ZWE,0.71000000,-0.72003285
2003,ESP,-63.22000000,-152.69007255
2003,SDN,1.05000000,7.85907827
2003,SUR,-0.18000000,0.35945651
2003,SWZ,0.52000000,-0.17764018
2003,SWE,17.55000000,0.16275704
2003,CHE,2.45000000,-37.40345872
2003,SYR,-4.67000000,14.81177239
2003,TJK,-0.01000000,-1.24370348
2003,THA,16.16000000,-12.67927940
2003,TGO,-0.45000000,2.65193388
2003,TKL,-0.05000000,-0.11336392
2003,TON,-0.07000000,-0.05328394
2003,TTO,3.20000000,13.89531638
2003,ARE,-6.42000000,117.47043568
2003,TUN,-2.19000000,-5.17801689
2003,TUR,-12.00000000,-40.49967724
2003,TKM,1.28000000,21.94970243
2003,TCA,-0.08000000,-0.11698441
2003,TUV,-0.01000000,-0.04027336
2003,UGA,-0.81000000,-1.58668255
2003,UKR,1.81000000,17.67045580
2003,MKD,-0.64000000,-1.79169403
2003,EGY,-7.86000000,-7.36187011
2003,GBR,-130.35000000,-75.42338641
2003,TZA,-1.07000000,-3.29713876
2003,USA,-520.39000000,-577.42946656
2003,BFA,-0.56000000,-1.27368827
2003,URY,-0.04000000,-1.14507390
2003,UZB,0.19000000,2.94546517
2003,VEN,22.95000000,110.86615115
2003,WLF,-0.05000000,-0.05291296
2003,WSM,-0.10000000,-0.40174623
2003,YEM,1.15000000,11.32752352
2003,SCG,-3.65000000,-3.31197559
2003,ZMB,-0.37000000,-0.48996673
2004,AFG,-1.74000000,-3.32734125
2004,ALB,-1.81000000,-3.41653935
2004,DZA,14.21000000,96.48784148
2004,ASM,-0.14000000,-0.11957526
2004,AND,-1.65000000,-1.30405733
2004,AGO,6.94000000,41.35518130
2004,ATG,-0.32000000,-0.47284627
2004,AZE,-0.44000000,2.16177590
2004,ARG,15.27000000,73.48291672
2004,AUS,-13.29000000,493.59868606
2004,AUT,-9.54000000,-24.85246817
2004,BHS,-3.52000000,-3.70402911
2004,BHR,-0.03000000,-0.69015231
2004,BGD,-1.84000000,-23.68788182
2004,ARM,-0.71000000,-2.49521052
2004,BRB,-0.73000000,-0.11190131
2004,BEL,-58.93000000,-76.62026267
2004,BMU,-2.69000000,-0.78309279
2004,BTN,-0.18000000,-0.08281221
2004,BOL,0.08000000,8.19676249
2004,BIH,-3.03000000,-2.80240178
2004,BWA,0.37000000,-1.48318112
2004,BRA,38.77000000,265.31606797
2004,BLZ,-0.22000000,-0.47168388
2004,IOT,-0.01000000,-0.00465333
2004,SLB,0.09000000,0.16213154
2004,VGB,-3.80000000,-13.24879980
2004,BRN,3.38000000,9.24404854
2004,BGR,-3.26000000,-4.78975566
2004,MMR,0.54000000,6.75425750
2004,BDI,-0.17000000,-0.30745129
2004,BLR,-2.02000000,-4.95578485
2004,KHM,1.00000000,-3.41701460
2004,CMR,0.76000000,3.43094382
2004,CAN,37.35000000,236.31233307
2004,CPV,-0.44000000,-0.64554746
2004,CYM,-0.96000000,-1.41894768
2004,CAF,0.09000000,0.09416273
2004,LKA,-1.74000000,-10.50449803
2004,TCD,1.06000000,4.97329556
2004,CHL,10.84000000,3.29829526
2004,CHN,314.64000000,-180.45088314
2004,CXR,-0.00000000,0.15671130
2004,CCK,-0.01000000,-0.00973780
2004,COL,2.23000000,74.16165733
2004,COM,-0.08000000,-0.17265609
2004,MYT,-0.30000000,-0.25663578
2004,COG,3.09000000,9.15171899
2004,COD,-0.16000000,-0.79519713
2004,COK,-0.06000000,-0.03672885
2004,CRI,2.70000000,-1.85703700
2004,HRV,-8.47000000,-4.18357878
2004,CUB,-3.08000000,-5.10090464
2004,CYP,-10.60000000,-26.23323070
2004,CZE,-5.23000000,-10.44416812
2004,BEN,-1.26000000,0.50054847
2004,DNK,1.73000000,-9.71675190
2004,DMA,-0.15000000,0.04167760
2004,DOM,-1.69000000,-7.18109308
2004,ECU,2.06000000,20.56137716
2004,SLV,-2.91000000,-4.64315230
2004,GNQ,3.59000000,12.18592150
2004,ETH,-2.41000000,-2.82202047
2004,ERI,-0.24000000,-0.47999662
2004,EST,-1.30000000,0.25869769
2004,FLK,0.05000000,0.02880217
2004,FJI,-0.65000000,-0.09810624
2004,FIN,12.42000000,-23.11319276
2004,FRA,-19.28000000,-162.58655554
2004,PYF,-1.25000000,-0.82160877
2004,ATF,-0.01000000,-0.00476848
2004,DJI,-0.60000000,-0.59432469
2004,GAB,3.26000000,12.52039478
2004,GEO,-1.04000000,-1.12728635
2004,GMB,-0.56000000,-1.23605472
2004,PSE,-0.11000000,-0.17063110
2004,DEU,218.34000000,-122.88972297
2004,GHA,-1.52000000,-2.06920763
2004,GIB,-2.55000000,-8.74543928
2004,KIR,-0.05000000,-0.03768766
2004,GRC,-38.50000000,-31.22854360
2004,GRL,-0.10000000,-0.02861388
2004,GRD,-0.28000000,-0.22737527
2004,GUM,-0.65000000,-1.16700740
2004,GTM,-3.62000000,-4.44343509
2004,GIN,-0.19000000,11.96277816
2004,GUY,-0.02000000,0.97209938
2004,HTI,-0.83000000,-2.08790273
2004,HND,-0.48000000,-2.85539332
2004,HKG,-205.25000000,-155.26673751
2004,HUN,-7.57000000,-17.98562421
2004,ISL,-0.81000000,-2.30384372
2004,IDN,47.16000000,154.33532742
2004,IRN,-4.55000000,82.79510465
2004,IRQ,7.79000000,50.90027301
2004,IRL,58.21000000,-27.43761117
2004,ISR,-2.29000000,-21.73367705
2004,ITA,-6.20000000,-219.04968065
2004,CIV,2.82000000,0.38875484
2004,JAM,-2.52000000,-0.51612006
2004,JPN,175.06000000,-657.57265861
2004,KAZ,7.60000000,74.35923905
2004,JOR,-5.55000000,-4.41946056
2004,KEN,-0.53000000,-1.21086080
2004,PRK,-0.83000000,-0.84984903
2004,KOR,62.98000000,-289.48375294
2004,KWT,14.36000000,63.44885659
2004,KGZ,-0.54000000,-1.16770486
2004,LAO,-0.50000000,-0.39132929
2004,LBN,-7.52000000,-10.01368826
2004,LSO,-0.04000000,-0.56157922
2004,LVA,-1.69000000,4.89973763
2004,LBR,-2.80000000,-2.29981018
2004,LBY,12.36000000,56.08822848
2004,LTU,-3.24000000,-5.01680002
2004,LUX,-3.02000000,-8.65430644
2004,MAC,-0.43000000,-61.11976692
2004,MDG,-0.45000000,-1.51439525
2004,MWI,-0.42000000,-0.52658161
2004,MYS,56.13000000,21.79655618
2004,MDV,-0.58000000,-1.18274569
2004,MLI,-0.62000000,-2.15630872
2004,MLT,-1.60000000,-2.39687915
2004,MRT,-0.88000000,9.99043846
2004,MUS,-1.11000000,-4.40094988
2004,MEX,1.36000000,67.72554452
2004,S19,49.34000000,-53.70277950
2004,MNG,-0.21000000,2.51096142
2004,MDA,-0.79000000,-2.84217698
2004,MSR,-0.03000000,-0.05449909
2004,MAR,-5.95000000,-7.59468071
2004,MOZ,0.82000000,-4.57820530
2004,OMN,3.92000000,36.65507402
2004,NAM,-0.20000000,-0.53862502
2004,NRU,0.01000000,0.17587036
2004,NPL,-0.55000000,-2.22357536
2004,NLD,-18.33000000,-151.08587001
2004,ANT,-1.32000000,-3.87066288
2004,ABW,0.14000000,-2.22778527
2004,NCL,-0.59000000,5.00149777
2004,VUT,0.07000000,-0.11902876
2004,NZL,-1.04000000,4.16871425
2004,NIC,-1.11000000,-2.11128663
2004,NER,-0.31000000,-0.84655631
2004,NGA,19.77000000,93.04116129
2004,NIU,-0.01000000,-0.00947013
2004,NFK,-0.02000000,-0.00700120
2004,NOR,38.60000000,213.61651021
2004,MNP,-0.34000000,-0.21204057
2004,FSM,-0.08000000,-0.10617691
2004,MHL,-0.74000000,-0.64564048
